Date,Index,Value
29/08/2001,Euro,103.3045651
30/08/2001,Euro,103.951851
31/08/2001,Euro,103.2250738
04/09/2001,Euro,100.7040654
05/09/2001,Euro,101.0333863
06/09/2001,Euro,101.5557574
07/09/2001,Euro,102.7027027
10/09/2001,Euro,102.0667727
12/09/2001,Euro,102.9866
13/09/2001,Euro,103.2137179
14/09/2001,Euro,104.4628662
17/09/2001,Euro,104.4515103
18/09/2001,Euro,104.8489666
19/09/2001,Euro,105.7233704
20/09/2001,Euro,105.0987963
21/09/2001,Euro,103.3272769
24/09/2001,Euro,103.736089
25/09/2001,Euro,104.7240518
26/09/2001,Euro,104.8262548
27/09/2001,Euro,104.2584601
28/09/2001,Euro,103.3272769
01/10/2001,Euro,104.0086305
02/10/2001,Euro,103.8950715
03/10/2001,Euro,104.2584601
04/10/2001,Euro,103.8042244
05/10/2001,Euro,104.1108335
09/10/2001,Euro,103.9064274
10/10/2001,Euro,103.5430388
11/10/2001,Euro,102.2938905
12/10/2001,Euro,103.0888031
15/10/2001,Euro,103.0774472
16/10/2001,Euro,103.2704974
17/10/2001,Euro,102.9411765
18/10/2001,Euro,102.4869407
19/10/2001,Euro,102.0554168
22/10/2001,Euro,101.1355894
23/10/2001,Euro,100.9879628
24/10/2001,Euro,101.3513514
25/10/2001,Euro,101.8055871
26/10/2001,Euro,101.3059278
29/10/2001,Euro,102.6232114
30/10/2001,Euro,102.884397
31/10/2001,Euro,102.1235521
01/11/2001,Euro,102.7027027
02/11/2001,Euro,102.6232114
05/11/2001,Euro,101.7828753
06/11/2001,Euro,101.919146
07/11/2001,Euro,102.1916875
08/11/2001,Euro,101.1810129
09/11/2001,Euro,101.4649103
13/11/2001,Euro,100.0567795
14/11/2001,Euro,100.2611856
15/11/2001,Euro,100.0794913
16/11/2001,Euro,100.4883034
19/11/2001,Euro,99.71610266
20/11/2001,Euro,100.2952532
21/11/2001,Euro,99.71610266
23/11/2001,Euro,99.59118783
26/11/2001,Euro,100.0567795
27/11/2001,Euro,100.0681354
28/11/2001,Euro,100.6472859
29/11/2001,Euro,100.8289802
30/11/2001,Euro,101.7260958
03/12/2001,Euro,101.0333863
04/12/2001,Euro,101.0447422
05/12/2001,Euro,100.5677947
06/12/2001,Euro,101.2491483
07/12/2001,Euro,101.1242335
10/12/2001,Euro,100.8857597
11/12/2001,Euro,101.1128776
12/12/2001,Euro,101.5784692
13/12/2001,Euro,101.9305019
14/12/2001,Euro,102.7027027
17/12/2001,Euro,102.6572791
18/12/2001,Euro,102.4188054
19/12/2001,Euro,102.1689757
20/12/2001,Euro,101.8850784
21/12/2001,Euro,100.6586418
24/12/2001,Euro,99.62525551
