Date,Index,Value
2017-10-01,Pound,90.41226576
2017-11-01,Pound,131.9327731
2017-12-01,Pound,135.2486941
2018-01-01,Pound,92.64735945
2018-02-01,Pound,141.7442653
2018-03-01,Pound,138.7235975
2018-04-01,Pound,95.61839864
2018-05-01,Pound,136.2707245
2018-06-01,Pound,132.6254826
2018-07-01,Pound,89.4923339
2018-08-01,Pound,132.477856
2018-09-01,Pound,87.44804089
2018-10-01,Pound,131.3536225
2018-11-01,Pound,129.4117647
2018-12-01,Pound,86.82793867
2019-01-01,Pound,85.84667802
2019-02-01,Pound,130.2975244
2019-03-01,Pound,129.1846468
2019-04-01,Pound,127.2995685
2019-05-01,Pound,127.7083806
2019-06-01,Pound,86.00340716
2019-07-01,Pound,128.4010902
2019-08-01,Pound,125.6188962
2019-09-01,Pound,82.35775128
2019-10-01,Pound,124.14263
2019-11-01,Pound,126.8339768
2019-12-01,Pound,88.14991482
2020-01-01,Pound,89.45826235
2020-02-01,Pound,88.62691652
2020-03-01,Pound,87.16183986
2020-04-01,Pound,124.1653418
2020-05-01,Pound,124.892119
2020-06-01,Pound,126.3116057
2020-07-01,Pound,127.8560073
2020-08-01,Pound,88.9471891
2020-09-01,Pound,135.6915739
2020-10-01,Pound,133.4544629
2020-11-01,Pound,87.9318569
2020-12-01,Pound,136.7136044
2021-01-01,Pound,92.3407155
2021-02-01,Pound,137.0656371
2021-03-01,Pound,136.8839428
2021-04-01,Pound,133.6815807
2021-05-01,Pound,94.80749574
2021-06-01,Pound,139.0074949
2021-07-01,Pound,134.6468317
2021-08-01,Pound,94.62350937
2000-10-01,Real,100
2000-11-01,Real,97.4789916
2000-12-01,Real,99.53440836
2001-01-01,Real,95.30443756
2001-02-01,Real,106.5637066
2001-03-01,Real,105.5076084
2001-04-01,Real,85.58850788
2001-05-01,Real,101.4876221
2001-06-01,Real,95.98001363
2001-07-01,Real,79.40670679
2001-08-01,Real,99.85237338
2001-09-01,Real,72.06398751
2001-10-01,Real,104.0086305
2001-11-01,Real,102.7027027
2001-12-01,Real,74.98984978
2002-01-01,Real,79.95670996
2002-02-01,Real,97.80831251
2002-03-01,Real,98.25119237
2002-04-01,Real,100
2002-05-01,Real,102.9071088
2002-06-01,Real,72.43137255
2002-07-01,Real,112.3438565
2002-08-01,Real,111.7760618
2002-09-01,Real,59.54223082
2002-10-01,Real,111.9577561
2002-11-01,Real,113.2296162
2002-12-01,Real,50.98688751
2003-01-01,Real,52.1383204
2003-02-01,Real,52.24893918
2003-03-01,Real,51.73669468
2003-04-01,Real,123.824665
2003-05-01,Real,127.6175335
2003-06-01,Real,62.04232449
2003-07-01,Real,131.5012491
2003-08-01,Real,127.776516
2003-09-01,Real,62.08403361
2003-10-01,Real,132.9548035
2003-11-01,Real,64.69352014
2003-12-01,Real,135.7710652
2004-01-01,Real,64.04299584
2004-02-01,Real,62.55715495
2004-03-01,Real,141.1651147
2004-04-01,Real,140.3361345
2004-05-01,Real,62.35651587
2004-06-01,Real,138.6554622
2004-07-01,Real,138.0649557
2004-08-01,Real,60.54745124
2004-09-01,Real,138.3034295
2004-10-01,Real,140.813082
2004-11-01,Real,144.6854417
2004-12-01,Real,151.1242335
2005-01-01,Real,69.1889867
2005-02-01,Real,147.8196684
2005-03-01,Real,149.7728821
2005-04-01,Real,146.4456053
2005-05-01,Real,73.44812502
2005-06-01,Real,138.9052918
