Date,Index,Value
01/11/2006,Yuan,145.0261186
01/12/2006,Yuan,151.2150806
01/01/2007,Yuan,106.0716711
01/02/2007,Yuan,147.865092
01/03/2007,Yuan,149.5911878
01/04/2007,Yuan,107.1077417
01/05/2007,Yuan,154.4401544
01/06/2007,Yuan,152.6232114
01/07/2007,Yuan,108.8554336
01/08/2007,Yuan,155.3713377
01/09/2007,Yuan,109.7108478
01/10/2007,Yuan,161.5830116
01/11/2007,Yuan,163.9223257
01/12/2007,Yuan,111.8632617
01/01/2008,Yuan,113.494914
01/02/2008,Yuan,168.6463775
01/03/2008,Yuan,116.5481805
01/04/2008,Yuan,177.3222803
01/05/2008,Yuan,175.539405
01/06/2008,Yuan,119.4230076
01/07/2008,Yuan,179.1732909
01/08/2008,Yuan,176.7771974
01/09/2008,Yuan,121.3662684
01/10/2008,Yuan,159.6411538
01/11/2008,Yuan,121.0858087
01/12/2008,Yuan,143.4703611
01/01/2009,Yuan,121.3484793
01/02/2009,Yuan,120.914269
01/03/2009,Yuan,120.9708057
01/04/2009,Yuan,150.1589825
01/05/2009,Yuan,150.6586418
01/06/2009,Yuan,161.1628435
01/07/2009,Yuan,161.0947082
01/08/2009,Yuan,121.2010306
01/09/2009,Yuan,161.6511469
01/10/2009,Yuan,165.0238474
01/11/2009,Yuan,121.2720455
01/12/2009,Yuan,171.473995
01/01/2010,Yuan,121.2631641
01/02/2010,Yuan,157.8923461
01/03/2010,Yuan,153.4862594
01/04/2010,Yuan,154.0881217
01/05/2010,Yuan,121.3129167
01/06/2010,Yuan,139.2913922
01/07/2010,Yuan,141.5398592
01/08/2010,Yuan,122.2173014
01/09/2010,Yuan,145.5030661
01/10/2010,Yuan,156.1889621
01/11/2010,Yuan,157.7106518
01/12/2010,Yuan,149.3186464
01/01/2011,Yuan,125.6392746
01/02/2011,Yuan,156.6318419
01/03/2011,Yuan,156.8589598
01/04/2011,Yuan,161.4240291
01/05/2011,Yuan,127.5261861
01/06/2011,Yuan,163.8769021
01/07/2011,Yuan,164.7513059
01/08/2011,Yuan,161.2764025
01/09/2011,Yuan,162.1962298
01/10/2011,Yuan,129.8768531
01/11/2011,Yuan,155.3032024
01/12/2011,Yuan,153.1569385
01/01/2012,Yuan,131.5379727
01/02/2012,Yuan,149.6593232
01/03/2012,Yuan,151.2605042
01/04/2012,Yuan,131.4565173
01/05/2012,Yuan,150.1930502
01/06/2012,Yuan,141.0401999
01/07/2012,Yuan,130.4046498
01/08/2012,Yuan,139.6661367
01/09/2012,Yuan,130.4498543
01/10/2012,Yuan,146.4910288
01/11/2012,Yuan,146.9111969
01/12/2012,Yuan,132.9383239
01/01/2013,Yuan,132.8871126
01/02/2013,Yuan,155.4848967
01/03/2013,Yuan,147.4903475
01/04/2013,Yuan,146.0027254
01/05/2013,Yuan,149.8069498
01/06/2013,Yuan,135.0306628
01/07/2013,Yuan,148.3079718
